Basin,Country,Year,Population(total),Population in largest city,Rural population,Rural population growth (annual %),Urban population growth (annual %),Employment in Services (% of total employment),Employment in industry (% of total employment),Employment in agriculture (% of total employment),Unemployment,"Agriculture, forestry, and fishing, value added (current US$)",GDP,GDP per capital index,Energy use per capita kg oil equivalent,Annual freshwater withdrawals (industry),Annual freshwater withdrawals (agriculture),Individuals using the Internet (% of population),Armed forces personnel (total),Military expenditure (current USD),Food imports,Food exports,Inflation,Electricity production from hydroelectric sources (% of total),Mortality rate infant (per 1000 live births),Population density people per sq km land area,Energy imports net percent of energy use,voice and accountability,Political stability and absence of violence terrorism,Government effectiveness,Regulatory quality,Rule of law estimate,Mean SPEI,Mean temp,Min temp,Sum snow,Sum rain,Max temp,Conflict
Amur,Russian,2006,143049637,10889788,37896710,-0.497164192,-0.266208544,61.21381448,28.91053971,9.875645809,7.055,38224370528,9.90E+11,21.1715918,4689.151084,59.81873112,19.93957704,18,1446000,34517781619,14.36088763,1.594425431,9.668654548,17.602235,10.2,8.734394184,-80.25789095,-0.920553744,-0.908794343,-0.468877643,-0.388349891,-0.987496436,-0.202483801,-2.3552607,-7.5302839,578.1063715,580.835236,2.6376427,1
Amur,Russian,2006,143049637,10889788,37896710,-0.497164192,-0.266208544,61.21381448,28.91053971,9.875645809,7.055,38224370528,9.90E+11,21.1715918,4689.151084,59.81873112,19.93957704,18,1446000,34517781619,14.36088763,1.594425431,9.668654548,17.602235,10.2,8.734394184,-80.25789095,-0.920553744,-0.908794343,-0.468877643,-0.388349891,-0.987496436,-0.202483801,-2.3552607,-7.5302839,578.1063715,580.835236,2.6376427,1
Amur,Russian,2007,142805114,11029929,37767668,-0.341090824,-0.109882303,62.31953036,28.82367395,8.856797091,6.002,49114516925,1.30E+12,24.16451403,4710.474521,59.81873112,19.93957704,24.7,1476000,43534994996,12.61620607,2.328700081,9.007298689,17.62791124,9.5,8.71946398,-82.11466438,-0.916404009,-0.863382518,-0.41220358,-0.255605638,-1.007557988,-0.375269978,-0.5609071,-5.6128201,505.4047362,528.9927492,4.4434897,1
Amur,Russian,2008,142742366,11172069,37686839,-0.214245733,0.01721238,62.80177105,28.66565661,8.532572336,6.205,62337294245,1.66E+12,25.50121971,4822.381363,59.81873112,19.93957704,32,1476000,56183785393,12.05036698,1.778569124,14.11076778,16.02406431,9.0,8.716095689,-77.95494185,-0.870993555,-0.749933898,-0.416781843,-0.349167258,-1.011455894,-0.909287257,-0.7421783,-5.7835236,495.3717217,554.409133,4.3061092,0
Amur,Russian,2009,142785348,11315643,37635362,-0.136684822,0.089873006,64.23403557,27.49780551,8.26815892,8.301,49938344536,1.22E+12,18.92637574,4529.203199,59.81873112,19.93957704,42.6,1495000,51532116798,15.97822989,3.059168604,11.64732958,17.75418859,8.6,8.718720244,-83.14469347,-0.899923682,-0.969926596,-0.497236013,-0.288328469,-0.80649823,0.361231102,-2.2169546,-7.1259334,551.0792194,647.0893243,2.5835699,0
Amur,Russian,2010,142849468,11461264,37587981,-0.125974211,0.105983774,64.5090587,27.74366435,7.74727695,7.407,50991663339,1.52E+12,22.61505055,4853.36753,59.81873112,19.93957704,49,1430000,58720227609,14.14334795,1.890237812,6.849392303,16.22274886,8.3,8.722635522,-82.91332676,-0.889000535,-0.929458737,-0.601686895,-0.310507625,-0.79579109,0.771675409,-2.0697778,-7.2144863,619.6527306,644.096498,2.8188368,0
Amur,Russian,2011,143018195,11584367,37568019,-0.053121509,0.179096921,64.86114203,27.45262973,7.686228247,6.571,64461414429,2.05E+12,24.26073793,5004.234393,59.81873112,19.93957704,58,1364000,70237523951,12.33344543,2.174537767,8.440464859,15.89055382,8.1,8.732938284,-80.53987975,-0.883593857,-0.998262107,-0.601444662,-0.311618179,-0.747264206,-0.050601666,-1.210398,-6.1705184,541.3758099,507.1359148,3.7364548,0
Amur,Russian,2012,143378447,11699009,37578057,0.026715966,0.331562966,64.90551745,27.76835641,7.326127521,5.484,64615351258,2.21E+12,24.55369335,5056.083234,59.81873112,19.93957704,66,1364000,81469399931,12.34860356,3.164566737,5.074743008,15.62657018,7.9,8.754935894,-80.16437403,-0.978818178,-0.817712665,-0.534914613,-0.346864879,-0.857621253,-0.114239432,-2.1640389,-7.2245912,539.5089479,669.8024529,2.7699321,0
Amur,Russian,2013,143805638,11814466,37586480,0.022412165,0.39502824,65.28121293,27.72652337,6.992265084,5.513,68627395447,2.29E+12,23.27168199,4896.950298,59.81873112,19.93957704,68,1260000,88352896464,13.25935426,3.042969239,6.753710262,17.24628266,7.6,8.781020915,-86.66912112,-1.022269487,-0.73609364,-0.452954412,-0.357476294,-0.82181412,1.383600741,-1.8515582,-6.6619562,579.183971,688.8344647,2.8905739,0
Amur,Russian,2014,144237223,11931224,37573797,-0.033749211,0.41738374,65.7593569,27.51621379,6.724430695,5.212,69202985882,2.06E+12,22.39086423,4894.425521,49.1314786,26.38045474,70.5,1287000,84696504653,13.46562405,3.775017307,7.823411839,16.64535189,7.2,8.807374242,-83.49141511,-1.044521451,-0.943617463,-0.195760623,-0.402516544,-0.773192346,0.398025301,-1.3273372,-6.477291,513.6724005,545.5193613,3.741623,0
Amur,Russian,2015,144640716,12049135,37534266,-0.105264341,0.414487432,66.10908468,27.18112105,6.709794269,5.615,52809089583,1.36E+12,22.14872532,4785.195725,45.75728466,28.01793148,70.1,1490000,66421822180,13.8814942,4.651180714,15.53440505,15.91634631,6.6,8.832012222,-89.86205251,-1.087699652,-1.032223463,-0.332078844,-0.58007884,-0.815131187,-0.450863931,-0.7060012,-5.6020981,560.1130052,573.4820272,4.1485961,0
Amur,Russian,2016,145015460,12168377,37466194,-0.18152427,0.412583123,66.33682032,26.94542481,6.717756268,5.591,49031370134,1.28E+12,23.09542247,4917.540839,43.77218707,28.07532027,73.1,1454000,69245294553,11.86318287,5.675893901,7.04244763,17.10766444,6.1,8.854894739,-90.27864762,-1.131209016,-0.947688162,-0.324105769,-0.443195045,-0.84505409,0.162295588,-2.1820117,-7.1070349,550.9558007,650.4970688,2.660938,0
Amur,Russian,2017,145293260,12288465,37351991,-0.305281634,0.36382427,67.12913989,26.96891535,5.901943363,5.238,55941253619,1.57E+12,23.60675586,4999.079908,43.56466387,28.97065673,76,1454000,66913033537,11.05704742,5.507172503,3.683329444,17.10070841,5.6,8.871857687,-91.76702644,-1.089641213,-0.642759621,-0.191041514,-0.526991606,-0.845929563,-0.0391083,-1.0392317,-5.9900956,503.6713977,567.3518976,3.8913453,0
Amur,Russian,2018,145398106,12409738,37173934,-0.477839997,0.261746892,67.30946138,26.80790891,5.882628314,4.871,56253937922,1.66E+12,21.91808915,5259.908376,44.78556001,28.75655662,80.9,1454000,61609204756,11.87097867,5.459197279,2.878297236,17.31039474,5.1,8.878259765,-91.98553434,-1.070065022,-0.538330913,-0.10378515,-0.562712371,-0.832721412,-0.396251157,-1.3574205,-6.3470842,498.537797,594.6417772,3.6014656,0
Amur,Russian,2019,145453291,12476171,36964045,-0.566213332,0.244631029,67.38213474,26.78458948,5.83327578,4.513,59772088277,1.69E+12,22.66151377,5065.148209,44.78556001,28.75655662,82.6,1454000,65201335848,11.69708546,5.757221078,4.470366608,17.52219365,4.7,8.881629457,-99.05170322,-1.117072344,-0.55108875,0.024173677,-0.47659722,-0.77124387,0.030700401,-1.3000309,-6.2800525,497.9110614,589.2959735,3.67166,0
Amur,Russian,2020,145245148,12537954,36668590,-0.802515313,0.080447499,67.5003263,26.49886116,6.000812544,5.62,59817870491,1.49E+12,23.45582915,5044.853669,44.78556001,28.75655662,85,1454000,61712537169,12.07375207,8.317026541,3.381659372,19.67463454,4.4,8.868919885,-90.05135864,-1.071108222,-0.667407393,-0.111088738,-0.483847022,-0.805210352,0.291345264,-0.5960043,-5.4128047,502.430577,602.0234496,4.2431657,0
Amur,Russian,2021,144746762,12593252,36282223,-1.05926335,-0.103223778,67.52214128,26.62486255,5.852994756,4.749,67159757246,1.83E+12,23.00933922,5681.39248,44.78556001,28.75655662,88.2,Null,65907705047,10.85853768,6.5835639,6.69445892,18.66387906,4.1,8.838487574,-80.50924377,-1.10062623,-0.707898319,-0.210440874,-0.542337775,-0.886179328,0.774760876,-1.0101512,-5.8714594,514.4680654,666.5043968,3.7727862,0
Amur,Russian,2022,144236933,12640818,35877495,-1.12176781,-0.096945928,67.90362461,26.29210738,5.804268011,3.867,78379861259,2.29E+12,23.20287103,5601.084351,Null,Null,90.4,Null,1.02E+11,Null,Null,Null,17.31834549,3.9,8.807356534,-75.13753584,-1.261770606,-1.005996704,-0.69626379,-1.141972661,-1.196590424,0.549984573,-1.1215366,-5.9098735,545.7134372,652.6764887,3.6506788,0
Amur,Russian,2023,143826130,12680389,35480468,-1.112787082,-0.012714052,67.92555668,26.37762317,5.696820142,3.076,61570036784,2.07E+12,27.00761363,Null,Null,Null,92.2,Null,1.09E+11,Null,Null,Null,Null,3.7,Null,Null,-1.285539627,-1.134333849,-0.712461889,-1.122071862,-1.187642694,-0.001697007,-1.0738661,-6.1850201,534.6464054,542.6586702,3.8685128,0
Amur,Mongolia,1983,1829092,463028,843943,1.144875785,3.524939396,Null,Null,Null,Null,501954333.3,2725736633,58.00629748,Null,Null,Null,0,Null,Null,Null,Null,Null,Null,90.1,1.182012541,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0
Amur,Mongolia,1984,1874349,477353,853728,1.152768512,3.537364578,Null,Null,Null,Null,361001850,2098734600,57.8003324,Null,Null,Null,0,Null,Null,Null,Null,Null,Null,88.2,1.211258933,Null,Null,Null,Null,Null,Null,1.04759881,-1.6752869,-7.55119,415.5966851,341.6532087,4.1130684,0
Amur,Mongolia,1985,1921514,492080,863913,1.18594274,3.559187008,Null,Null,Null,Null,358602275,2186505475,62.79199118,1624.903592,Null,Null,0,33000,Null,Null,Null,Null,Null,86.1,1.24173833,Null,Null,Null,Null,Null,Null,1.64640884,-1.3986188,-7.3667446,361.6340841,317.1427964,4.4186358,0
Amur,Mongolia,1986,1970965,507283,874557,1.224540315,3.603624638,Null,Null,Null,Null,540702933.3,2896178867,63.8526573,1707.802016,Null,Null,0,Null,Null,Null,Null,Null,Null,83.7,1.273695007,Null,Null,Null,Null,Null,Null,0.130896728,0.1980663,-5.7666596,264.7492563,238.4207395,6.0790693,0
Amur,Mongolia,1987,2022800,522956,885683,1.264162634,3.645672982,Null,Null,Null,Null,495910966.7,3020611600,50.83144089,1755.344078,Null,Null,0,Null,0,Null,Null,Null,Null,81.2,1.307192295,Null,Null,Null,Null,Null,Null,-0.051848704,-0.9859541,-7.2787718,430.4866128,292.0662983,4.9094985,0
Amur,Mongolia,1988,2076322,539135,896971,1.266443277,3.646817532,Null,Null,Null,Null,532882100,3204461567,46.80279049,1822.207249,Null,Null,0,Null,0,Null,Null,Null,Null,78.5,1.34177977,Null,Null,Null,Null,Null,Null,1.166595835,0.2533149,-5.5299405,307.4126647,351.7292818,6.0675946,0
Amur,Mongolia,1989,2124185,555373,911743,1.633462057,2.767222046,Null,Null,Null,Null,554966666.7,3576966800,47.80109598,1688.480994,Null,Null,0,33000,0,Null,Null,Null,Null,75.9,1.372710236,Null,Null,Null,Null,Null,Null,0.604759881,1.1338929,-4.6400127,228.6272843,275.1075223,6.9927964,0
Amur,Mongolia,1990,2098710,571692,901753,-1.101750547,-1.285400484,Null,Null,Null,Null,319428220,2560785660,29.06732538,1631.637349,Null,Null,0,32000,0,Null,Null,Null,0,73.5,1.356247548,20.5384669,Null,Null,Null,Null,Null,0.753081173,0.8381003,-4.8155334,269.3735657,408.0212495,6.5265831,0
Amur,Mongolia,1991,2165342,588491,931379,3.232563695,3.044843845,38.17277612,17.33316499,44.49405889,5.659,280999410.5,2379018326,30.96435916,1749.156803,Null,Null,Null,31000,110838314.6,Null,Null,Null,0,71.2,1.399307088,14.41580063,Null,Null,Null,Null,Null,1.698257544,-0.0259031,-5.8448576,336.7246069,325.9711007,5.6651296,0
Amur,Mongolia,1992,2167790,605807,933407,0.217504936,0.034030886,37.85253838,17.00709685,45.1405003,5.843,336743464.8,1317611864,25.65486979,1525.687813,Null,Null,Null,21000,33041891.2,Null,Null,Null,0,69.0,1.400889057,12.90865367,Null,Null,Null,Null,Null,0.065873353,0.691054,-5.0888015,272.1793455,260.0956226,6.4798343,0
Amur,Mongolia,1993,2165130,623583,933258,-0.0159643,-0.203628649,38.28446024,16.75040466,44.9651351,5.845,197551182.6,768401634.2,21.06595754,1426.381477,27.10280374,53.03738318,Null,18000,14057102.96,Null,Null,268.1504889,0,67.0,1.399170087,Null,Null,Null,Null,Null,Null,0.341691458,0.5359329,-5.1597748,301.8771781,341.9932002,6.2550149,0
Amur,Mongolia,1994,2189395,641907,944702,1.21878439,1.035394955,38.56278531,16.74129751,44.69591718,5.701,254438736.4,925817092.2,19.06659767,1216.203378,28.36504581,51.9379845,Null,18000,16393641.22,Null,Null,87.58000933,0,64.8,1.414850837,Null,Null,Null,Null,Null,Null,1.301317467,0.9031237,-4.9625797,300.1636209,347.1334467,6.7399278,0
Amur,Mongolia,1995,2224945,660769,961065,1.717251071,1.529744135,35.93017304,17.92604069,46.14378627,5.5,472575510.1,1452165005,26.78499582,1191.543071,29.57843815,50.88113338,0.00881,31100,21281148.79,Null,Null,0.043516101,0,62.5,1.437824283,18.03382073,Null,Null,Null,Null,Null,0.675733107,1.1343179,-4.5669146,229.0747981,257.5146621,6.9150234,0
Amur,Mongolia,1996,2259507,680212,977011,1.645586638,1.462182464,36.00575728,17.46359204,46.53065068,5.533,517792542.7,1345719472,26.20102876,985.242878,30.74576271,49.86440678,0.0182,33500,21608196.89,14.26733788,2.208166709,46.88995215,0,60.0,1.460159255,19.47749584,0.423779756,0.747216463,-0.378730357,-0.173729807,0.201410368,-0.212494688,0.1355929,-5.5422652,205.1555461,261.9498513,5.8007012,0
Amur,Mongolia,1997,2291750,700171,992007,1.523225278,1.335837347,34.3484783,16.70368007,48.94784163,5.613,380696387.3,1180934203,25.03468614,949.7765573,31.86959415,48.88556221,0.113,14900,18692594.36,16.31926226,2.982594279,36.55611489,0,57.2,1.480995621,20.46811219,Null,Null,Null,Null,Null,-0.670208245,1.0701445,-4.9205057,247.7709307,251.8504037,7.0301955,0
Amur,Mongolia,1998,2323809,720745,1006930,1.493121318,1.309799045,34.44358896,15.82131845,49.73509259,5.755,364693838.2,1124440205,30.46552432,944.3102575,32.95231875,47.94252123,0.146,17000,19920839.93,16.51567628,4.456104684,9.357042177,0,54.1,1.50171308,20.63564626,0.559471786,0.35268867,-0.291684538,-0.161171496,0.242999539,0.121546961,1.0641946,-4.4343179,231.5078623,413.9447514,6.6400552,0
Amur,Mongolia,1999,2356813,741923,1022315,1.516356556,1.329064811,34.98032883,15.5359321,49.48373907,5.848,335175609.3,1057408589,31.68812282,932.3735138,33.99615138,47.03335471,0.508,16300,18021861.88,11.73464536,5.195369794,7.564941503,0,50.8,1.523041227,19.37349188,Null,Null,Null,Null,Null,0.876328092,0.5231832,-5.348895,282.1427964,230.2452189,6.3727369,0
Amur,Mongolia,2000,2388299,765122,1023792,0.144371751,2.223800006,37.21883285,14.14093941,48.64033937,5.993,311765687.7,1136896124,29.01074048,979.2555853,35.0031506,46.15626969,1.26,16300,24265559.55,16.5617086,3.341681315,11.59553876,0.135777325,47.4,1.543388397,20.20956096,0.383202732,0.821868122,-0.325786859,-0.173168585,0.000508486,-1.249893753,0.4645346,-5.4024437,260.2056949,232.1232469,6.4641096,0
Amur,Mongolia,2001,2417751,796057,1010088,-1.347592521,3.113769126,37.99108109,13.66089661,48.34802229,6.111,291245019.1,1267997934,25.17394979,971.4066795,35.9752322,45.30959752,1.65,16300,23124715.31,17.87373016,3.833769718,6.277360205,0.132582035,44.0,1.562421138,20.01281373,Null,Null,Null,Null,Null,-1.042923927,0.1037187,-6.0667021,359.9898003,210.5444114,6.128368,0
Amur,Mongolia,2002,2449027,828288,996656,-1.338705943,3.126651091,40.73261559,14.32016387,44.94711436,6.2,264216126.2,1396555720,24.6417076,1025.680162,36.91418138,44.49178332,2.04,16300,25282128.41,Null,5.182320102,0.917074687,0.128534704,40.6,1.582632369,19.52571575,0.378301382,1.170978546,-0.115116656,-0.10322991,0.240923017,-1.030599235,0.8368253,-5.2392478,382.8317042,272.2443689,6.7399278,0
Amur,Mongolia,2003,2480374,861825,982774,-1.402649005,3.066643333,41.38234329,11.92549478,46.69216193,6.768,294165130.4,1595297356,32.26278842,988.432178,37.82166367,43.70137642,Null,15800,24333211.23,14.41774231,2.722100112,5.128994994,0.127469726,37.4,1.595417922,21.55737625,0.325539052,0.963294148,-0.214628026,-0.560890138,0.298580945,-0.772205695,0.1912665,-5.9315555,410.6170846,249.3123672,6.0854441,0
Amur,Mongolia,2004,2508412,896768,967168,-1.600697171,2.87260558,45.19303046,13.2592849,41.54758223,6.854,399006529.9,1992066808,31.18315703,1007.310896,38.69923484,42.93702178,Null,15000,27749093.06,15.58627678,1.912041546,8.241154494,0.121102028,34.4,1.613703658,22.82068248,0.272552013,0.775293171,-0.37596941,-0.495305836,0.17883037,-1.009774756,0.9881215,-5.1695495,373.2158946,180.8227794,6.9898215,0
Amur,Mongolia,2005,2536407,933026,951305,-1.653748739,2.805887603,45.63320975,12.33600634,42.03078391,7.017,499595910.6,2523471601,37.52855916,1151.954611,39.54834974,42.19745223,Null,16000,29797967.23,12.96789629,1.242068552,12.71656741,0.116993273,31.5,1.631713237,-29.7022014,0.069540665,0.878712356,-0.373126298,-0.491697431,-0.218004078,-1.253718657,0.6982788,-5.2409477,260.3302167,219.1036974,6.5916065,0
Amur,Mongolia,2006,2567168,970804,936118,-1.609318926,2.857522064,44.8689794,13.39371188,41.73730871,7.193,602364743.2,3414055662,35.88518795,1301.099282,40.37037037,41.48148148,Null,16000,39189624.48,12.08513868,1.917985134,5.095166617,0.112866817,28.9,1.64830525,-30.65393829,0.253958493,0.646906972,-0.489525706,-0.321416348,-0.316718906,-1.547386315,1.2656396,-4.7126859,198.3867403,210.4445389,7.0926689,0
Amur,Mongolia,2007,2601850,1010110,921992,-1.520499018,2.948528683,44.73506326,13.68679691,41.57813983,7.2,780424279.7,4234999704,38.7051386,1341.9562,41.3243409,42.30533415,9,16000,56561859.19,11.82505515,1.622954392,9.630963096,0.108078898,26.6,1.670573572,-42.20132024,0.314249188,0.668377757,-0.537642062,-0.283821404,-0.340681046,-1.99320017,3.2244156,-2.8508075,197.6859329,178.6770081,9.2868891,0
Amur,Mongolia,2008,2643201,1051066,909763,-1.33524207,3.139745368,46.69976055,14.53937604,38.76086341,5.565,1080508088,5623216608,43.56614148,1326.194231,42.26552984,43.1181486,9.8,17000,66749871.33,Null,Null,27.95566502,0.124968758,24.4,1.697117336,-58.49867815,0.26869759,0.539784849,-0.523842573,-0.351098925,-0.33484903,-1.790055249,1.6957289,-4.1954739,227.8100297,272.6829579,7.5818317,0
Amur,Mongolia,2009,2691115,1093563,899371,-1.148849593,3.308272749,48.48384921,15.30745111,36.2087939,5.86,818879110.2,4583850368,34.37094592,1354.689169,43.19419238,43.92014519,10,17200,37633746,Null,Null,7.619505935,0.495172072,22.5,1.727881377,-117.2955089,0.125629634,0.609987438,-0.663388073,-0.306162864,-0.263375491,-0.93880153,0.4675096,-5.5031662,279.2116447,274.2022949,6.4573098,0
Amur,Mongolia,2010,2738622,1137840,888217,-1.247954759,3.221508685,50.23687735,16.23570161,33.52732758,6.549,843510519.1,7189481999,42.08695429,1411.626692,40.19343089,46.30722854,10.2,17200,54855717.51,Null,Null,10.04620659,0.811500116,20.8,1.758579165,-277.8614588,0.088493623,0.597042263,-0.56157589,-0.258041173,-0.364841193,-0.668083298,-0.4381428,-6.5469401,366.9162771,269.7084573,5.4475351,0
Amur,Mongolia,2011,2786317,1181177,892652,0.498072477,2.310957073,49.68222758,17.22981348,33.08795894,4.769,1072974960,10409797378,58.1507248,1521.093537,36.95481849,48.8835205,12.5,17200,87157848.16,Null,Null,8.411214953,1.168430335,19.4,1.789252539,-247.8711953,0.052060232,0.606538892,-0.575659573,-0.238061503,-0.262269258,-1.138546536,0.6740544,-5.3760943,337.7042074,237.4645134,6.7089035,0
Amur,Mongolia,2012,2839705,1224623,907854,1.688676544,1.996450588,46.80855128,18.17199819,35.01945052,3.905,1383923136,12292770632,55.89861922,1558.690252,33.44890883,51.67244544,16.4,17200,113622769.9,Null,Null,14.33033483,1.079734219,18.2,1.823536009,-300.9508032,0.065474994,0.471134812,-0.626131415,-0.216407061,-0.367212653,-0.334041649,-0.669337,-6.5477901,356.640459,317.4071398,5.2078411,0
Amur,Mongolia,2013,2899011,1269540,924871,1.857069561,2.165424982,49.76412478,20.41918274,29.81677849,4.231,1687773786,12582122604,53.2757084,1750.802162,29.64118565,54.70146079,17.7,17500,103464069.9,9.078882287,0.822754967,10.49065676,1.195219124,17.3,1.861618441,-231.9954825,0.108922057,0.491320789,-0.539035797,-0.332616419,-0.362200379,0.954951126,0.0454951,-5.8384828,372.4177646,373.4904377,5.8822992,0
Amur,Mongolia,2014,2963113,1316169,943366,1.980006202,2.283939556,51.30439443,20.72050076,27.97518988,4.798,1631166353,12226514668,35.17529764,1763.805247,25.49092256,58.00296406,19.9,17500,105114434.9,8.988344971,0.70829642,12.25398081,1.227678571,16.5,1.902782111,-248.656183,0.241448745,0.791901171,-0.426087707,-0.277615696,-0.330989391,-0.102422439,1.6672546,-4.2035487,196.8971526,254.6850829,7.5788568,0
