Basin,Country,Year,Population(total),Population in largest city,Rural population,Rural population growth (annual %),Urban population growth (annual %),Employment in Services (% of total employment),Employment in industry (% of total employment),Employment in agriculture (% of total employment),Unemployment,"Agriculture, forestry, and fishing, value added (current US$)",GDP,GDP per capital index,Energy use per capita kg oil equivalent,Annual freshwater withdrawals (industry),Annual freshwater withdrawals (agriculture),Individuals using the Internet (% of population),Armed forces personnel (total),Military expenditure (current USD),Food imports,Food exports,Inflation,Electricity production from hydroelectric sources (% of total),Mortality rate infant (per 1000 live births),Population density people per sq km land area,Energy imports net percent of energy use,voice and accountability,Political stability and absence of violence terrorism,Government effectiveness,Regulatory quality,Rule of law estimate,Mean SPEI,Mean temp,Min temp,Sum snow,Sum rain,Max temp,Conflict
Ganges Brahmaputra Meghna,Bangladesh,2003,140970370.0,11484292.0,105123000.0,0.55685705,4.1375446,34.583973,13.681075,51.73495,4.32,11919122000.0,60158902000.0,24.67919,153.14307,10.919343,80.89729,0.16399956,188700.0,719444000.0,19.188389,5.7881227,5.668709,3.8910313,50.9,1082.9711,19.928576,-0.5518068,-1.1155812,-0.8389386,-1.0447491,-1.1519439,-0.044031307,21.122015,17.351957,0.0,2127.2212,25.373484,1
Ganges Brahmaputra Meghna,Bangladesh,2003,140970370.0,11484292.0,105123000.0,0.55685705,4.1375446,34.583973,13.681075,51.73495,4.32,11919122000.0,60158902000.0,24.67919,153.14307,10.919343,80.89729,0.16399956,188700.0,719444000.0,19.188389,5.7881227,5.668709,3.8910313,50.9,1082.9711,19.928576,-0.5518068,-1.1155812,-0.8389386,-1.0447491,-1.1519439,-0.044031307,21.122015,17.351957,0.0,2127.2212,25.373484,1
Ganges Brahmaputra Meghna,Bangladesh,2004,142902850.0,11900642.0,105585200.0,0.43871546,4.0196786,35.965504,14.07699,49.957508,4.314,12544434000.0,65108510000.0,24.991835,154.24292,9.479354,80.13943,0.1989994,251000.0,770641900.0,15.609631,6.1842995,7.587536,3.107151,48.4,1097.8171,17.792065,-0.6721458,-1.3604764,-0.93288255,-1.1759123,-1.1224821,-0.6477495,21.239433,17.372505,0.0,2000.6587,25.691486,1
Ganges Brahmaputra Meghna,Bangladesh,2005,144715790.0,12330879.0,105918930.0,0.31557518,3.8872728,37.406033,14.517695,48.076275,4.25,12902416000.0,69476024000.0,25.830435,159.82556,10.870243,78.58426,0.24200058,252000.0,773677060.0,13.89722,6.221822,7.0466175,2.8998108,46.0,1111.7445,17.909552,-0.56996924,-1.8638394,-0.9189543,-1.0817517,-0.97855186,-0.3894325,21.617123,17.707144,0.0,1769.4031,26.044716,1
Ganges Brahmaputra Meghna,Bangladesh,2005,144715790.0,12330879.0,105918930.0,0.31557518,3.8872728,37.406033,14.517695,48.076275,4.25,12902416000.0,69476024000.0,25.830435,159.82556,10.870243,78.58426,0.24200058,252000.0,773677060.0,13.89722,6.221822,7.0466175,2.8998108,46.0,1111.7445,17.909552,-0.56996924,-1.8638394,-0.9189543,-1.0817517,-0.97855186,-0.3894325,21.617123,17.707144,0.0,1769.4031,26.044716,1
Ganges Brahmaputra Meghna,Bangladesh,2005,144715790.0,12330879.0,105918930.0,0.31557518,3.8872728,37.406033,14.517695,48.076275,4.25,12902416000.0,69476024000.0,25.830435,159.82556,10.870243,78.58426,0.24200058,252000.0,773677060.0,13.89722,6.221822,7.0466175,2.8998108,46.0,1111.7445,17.909552,-0.56996924,-1.8638394,-0.9189543,-1.0817517,-0.97855186,-0.3894325,21.617123,17.707144,0.0,1769.4031,26.044716,1
Ganges Brahmaputra Meghna,Bangladesh,2005,144715790.0,12330879.0,105918930.0,0.31557518,3.8872728,37.406033,14.517695,48.076275,4.25,12902416000.0,69476024000.0,25.830435,159.82556,10.870243,78.58426,0.24200058,252000.0,773677060.0,13.89722,6.221822,7.0466175,2.8998108,46.0,1111.7445,17.909552,-0.56996924,-1.8638394,-0.9189543,-1.0817517,-0.97855186,-0.3894325,21.617123,17.707144,0.0,1769.4031,26.044716,1
Ganges Brahmaputra Meghna,Bangladesh,2005,144715790.0,12330879.0,105918930.0,0.31557518,3.8872728,37.406033,14.517695,48.076275,4.25,12902416000.0,69476024000.0,25.830435,159.82556,10.870243,78.58426,0.24200058,252000.0,773677060.0,13.89722,6.221822,7.0466175,2.8998108,46.0,1111.7445,17.909552,-0.56996924,-1.8638394,-0.9189543,-1.0817517,-0.97855186,-0.3894325,21.617123,17.707144,0.0,1769.4031,26.044716,1
Ganges Brahmaputra Meghna,Bangladesh,2005,144715790.0,12330879.0,105918930.0,0.31557518,3.8872728,37.406033,14.517695,48.076275,4.25,12902416000.0,69476024000.0,25.830435,159.82556,10.870243,78.58426,0.24200058,252000.0,773677060.0,13.89722,6.221822,7.0466175,2.8998108,46.0,1111.7445,17.909552,-0.56996924,-1.8638394,-0.9189543,-1.0817517,-0.97855186,-0.3894325,21.617123,17.707144,0.0,1769.4031,26.044716,1
Ganges Brahmaputra Meghna,Bangladesh,2005,144715790.0,12330879.0,105918930.0,0.31557518,3.8872728,37.406033,14.517695,48.076275,4.25,12902416000.0,69476024000.0,25.830435,159.82556,10.870243,78.58426,0.24200058,252000.0,773677060.0,13.89722,6.221822,7.0466175,2.8998108,46.0,1111.7445,17.909552,-0.56996924,-1.8638394,-0.9189543,-1.0817517,-0.97855186,-0.3894325,21.617123,17.707144,0.0,1769.4031,26.044716,1
Ganges Brahmaputra Meghna,Bangladesh,2006,146405970.0,12777296.0,106119440.0,0.18912616,3.7678032,37.404644,14.519643,48.075714,3.591,12947653000.0,71795740000.0,26.144146,168.3247,10.496917,78.67952,1.0,214000.0,829683700.0,16.699625,5.9282885,6.7652607,2.5968304,43.9,1124.729,16.11035,-0.45123652,-1.5070974,-0.8386991,-1.0055425,-0.90756404,-1.0381604,21.966438,17.989922,0.0,1850.2759,26.51634,1
Ganges Brahmaputra Meghna,Bangladesh,2007,147989280.0,13239874.0,106201544.0,0.07734048,3.6585584,36.846188,15.220664,47.933147,4.017,14176076000.0,79611690000.0,26.178497,174.01147,9.723049,80.044586,1.7999992,221000.0,953464800.0,22.46213,6.519945,9.106985,2.4730759,41.9,1136.8923,15.8299465,-0.5734999,-1.5430716,-0.70753276,-0.95316786,-0.82715595,-0.36888453,21.259981,17.454697,0.0,2806.1506,25.59951,1
Ganges Brahmaputra Meghna,Bangladesh,2008,149474270.0,13719871.0,106174560.0,-0.025414348,3.5543017,36.25928,15.979941,47.760777,4.492,16124166000.0,91637020000.0,26.20227,180.39648,2.1466403,87.817116,2.5,221000.0,1030019100.0,18.322985,4.8190804,8.901945,2.9365444,40.1,1148.3004,15.494329,-0.442117,-1.5083313,-0.7383964,-0.9145178,-0.7523736,0.37866926,21.431213,17.51634,0.0,2001.9482,25.74139,1
Ganges Brahmaputra Meghna,Bangladesh,2009,150873710.0,14215877.0,106050640.0,-0.11677879,3.4577184,35.678974,16.778482,47.54254,5.0,17527996000.0,102000030000.0,26.206057,187.6593,2.1466403,87.817116,3.1000004,220953.0,1258790900.0,18.678057,3.6948872,5.4234715,1.1872139,38.4,1159.0515,14.740473,-0.28904307,-1.5467714,-0.8027564,-0.86634284,-0.78457147,-0.96575344,22.011448,18.018297,0.0,1890.8308,26.54178,1
Ganges Brahmaputra Meghna,Bangladesh,2009,150873710.0,14215877.0,106050640.0,-0.11677879,3.4577184,35.678974,16.778482,47.54254,5.0,17527996000.0,102000030000.0,26.206057,187.6593,2.1466403,87.817116,3.1000004,220953.0,1258790900.0,18.678057,3.6948872,5.4234715,1.1872139,38.4,1159.0515,14.740473,-0.28904307,-1.5467714,-0.8027564,-0.86634284,-0.78457147,-0.96575344,22.011448,18.018297,0.0,1890.8308,26.54178,1
Ganges Brahmaputra Meghna,Bangladesh,2010,152201980.0,14730537.0,105838216.0,-0.20050895,3.3795264,35.066395,17.627232,47.306377,3.379,19598205000.0,115000020000.0,26.246656,195.59009,2.1466403,87.817116,3.7000008,220953.0,1624625200.0,17.424047,4.029749,8.126677,1.8901176,36.9,1169.2554,14.454454,-0.26809072,-1.4257895,-0.7536896,-0.85759306,-0.8010133,-0.46183953,22.051565,18.22182,0.0,2154.811,26.53591,1
Ganges Brahmaputra Meghna,Bangladesh,2010,152201980.0,14730537.0,105838216.0,-0.20050895,3.3795264,35.066395,17.627232,47.306377,3.379,19598205000.0,115000020000.0,26.246656,195.59009,2.1466403,87.817116,3.7000008,220953.0,1624625200.0,17.424047,4.029749,8.126677,1.8901176,36.9,1169.2554,14.454454,-0.26809072,-1.4257895,-0.7536896,-0.85759306,-0.8010133,-0.46183953,22.051565,18.22182,0.0,2154.811,26.53591,1
Ganges Brahmaputra Meghna,Bangladesh,2010,152201980.0,14730537.0,105838216.0,-0.20050895,3.3795264,35.066395,17.627232,47.306377,3.379,19598205000.0,115000020000.0,26.246656,195.59009,2.1466403,87.817116,3.7000008,220953.0,1624625200.0,17.424047,4.029749,8.126677,1.8901176,36.9,1169.2554,14.454454,-0.26809072,-1.4257895,-0.7536896,-0.85759306,-0.8010133,-0.46183953,22.051565,18.22182,0.0,2154.811,26.53591,1
Ganges Brahmaputra Meghna,Bangladesh,2011,153591070.0,15263828.0,105632264.0,-0.19477999,3.382431,34.782875,18.548784,46.66834,3.736,21618900000.0,129000010000.0,27.420973,200.29968,2.1466403,87.817116,4.5,220950.0,1801539600.0,19.493792,3.8599567,11.395165,2.0863438,35.4,1179.9269,17.464636,-0.31506896,-1.4047369,-0.7721207,-0.8170786,-0.73333555,-0.49021527,21.346087,17.404795,0.0,2445.6057,25.733562,1
Ganges Brahmaputra Meghna,Bangladesh,2011,153591070.0,15263828.0,105632264.0,-0.19477999,3.382431,34.782875,18.548784,46.66834,3.736,21618900000.0,129000010000.0,27.420973,200.29968,2.1466403,87.817116,4.5,220950.0,1801539600.0,19.493792,3.8599567,11.395165,2.0863438,35.4,1179.9269,17.464636,-0.31506896,-1.4047369,-0.7721207,-0.8170786,-0.73333555,-0.49021527,21.346087,17.404795,0.0,2445.6057,25.733562,1
Ganges Brahmaputra Meghna,Bangladesh,2011,153591070.0,15263828.0,105632264.0,-0.19477999,3.382431,34.782875,18.548784,46.66834,3.736,21618900000.0,129000010000.0,27.420973,200.29968,2.1466403,87.817116,4.5,220950.0,1801539600.0,19.493792,3.8599567,11.395165,2.0863438,35.4,1179.9269,17.464636,-0.31506896,-1.4047369,-0.7721207,-0.8170786,-0.73333555,-0.49021527,21.346087,17.404795,0.0,2445.6057,25.733562,1
Ganges Brahmaputra Meghna,Bangladesh,2011,153591070.0,15263828.0,105632264.0,-0.19477999,3.382431,34.782875,18.548784,46.66834,3.736,21618900000.0,129000010000.0,27.420973,200.29968,2.1466403,87.817116,4.5,220950.0,1801539600.0,19.493792,3.8599567,11.395165,2.0863438,35.4,1179.9269,17.464636,-0.31506896,-1.4047369,-0.7721207,-0.8170786,-0.73333555,-0.49021527,21.346087,17.404795,0.0,2445.6057,25.733562,1
Ganges Brahmaputra Meghna,Bangladesh,2011,153591070.0,15263828.0,105632264.0,-0.19477999,3.382431,34.782875,18.548784,46.66834,3.736,21618900000.0,129000010000.0,27.420973,200.29968,2.1466403,87.817116,4.5,220950.0,1801539600.0,19.493792,3.8599567,11.395165,2.0863438,35.4,1179.9269,17.464636,-0.31506896,-1.4047369,-0.7721207,-0.8170786,-0.73333555,-0.49021527,21.346087,17.404795,0.0,2445.6057,25.733562,1
Ganges Brahmaputra Meghna,Bangladesh,2011,153591070.0,15263828.0,105632264.0,-0.19477999,3.382431,34.782875,18.548784,46.66834,3.736,21618900000.0,129000010000.0,27.420973,200.29968,2.1466403,87.817116,4.5,220950.0,1801539600.0,19.493792,3.8599567,11.395165,2.0863438,35.4,1179.9269,17.464636,-0.31506896,-1.4047369,-0.7721207,-0.8170786,-0.73333555,-0.49021527,21.346087,17.404795,0.0,2445.6057,25.733562,1
Ganges Brahmaputra Meghna,Bangladesh,2011,153591070.0,15263828.0,105632264.0,-0.19477999,3.382431,34.782875,18.548784,46.66834,3.736,21618900000.0,129000010000.0,27.420973,200.29968,2.1466403,87.817116,4.5,220950.0,1801539600.0,19.493792,3.8599567,11.395165,2.0863438,35.4,1179.9269,17.464636,-0.31506896,-1.4047369,-0.7721207,-0.8170786,-0.73333555,-0.49021527,21.346087,17.404795,0.0,2445.6057,25.733562,1
Ganges Brahmaputra Meghna,Bangladesh,2012,155070100.0,15816426.0,105458530.0,-0.16461074,3.3881633,34.47189,19.61802,45.91009,4.071,21566431000.0,133000000000.0,28.262335,208.04053,2.1466403,87.817116,5.0,220950.0,1823424500.0,14.470424,2.6439934,6.2175045,1.6921654,34.1,1191.2891,18.355915,-0.40194064,-1.379089,-0.80772614,-0.95947254,-0.93616736,-1.014677,21.31771,17.347065,0.0,1845.4873,25.777594,1
Ganges Brahmaputra Meghna,Bangladesh,2012,155070100.0,15816426.0,105458530.0,-0.16461074,3.3881633,34.47189,19.61802,45.91009,4.071,21566431000.0,133000000000.0,28.262335,208.04053,2.1466403,87.817116,5.0,220950.0,1823424500.0,14.470424,2.6439934,6.2175045,1.6921654,34.1,1191.2891,18.355915,-0.40194064,-1.379089,-0.80772614,-0.95947254,-0.93616736,-1.014677,21.31771,17.347065,0.0,1845.4873,25.777594,1
Ganges Brahmaputra Meghna,Bangladesh,2012,155070100.0,15816426.0,105458530.0,-0.16461074,3.3881633,34.47189,19.61802,45.91009,4.071,21566431000.0,133000000000.0,28.262335,208.04053,2.1466403,87.817116,5.0,220950.0,1823424500.0,14.470424,2.6439934,6.2175045,1.6921654,34.1,1191.2891,18.355915,-0.40194064,-1.379089,-0.80772614,-0.95947254,-0.93616736,-1.014677,21.31771,17.347065,0.0,1845.4873,25.777594,1
Ganges Brahmaputra Meghna,Bangladesh,2012,155070100.0,15816426.0,105458530.0,-0.16461074,3.3881633,34.47189,19.61802,45.91009,4.071,21566431000.0,133000000000.0,28.262335,208.04053,2.1466403,87.817116,5.0,220950.0,1823424500.0,14.470424,2.6439934,6.2175045,1.6921654,34.1,1191.2891,18.355915,-0.40194064,-1.379089,-0.80772614,-0.95947254,-0.93616736,-1.014677,21.31771,17.347065,0.0,1845.4873,25.777594,1
Ganges Brahmaputra Meghna,Bangladesh,2012,155070100.0,15816426.0,105458530.0,-0.16461074,3.3881633,34.47189,19.61802,45.91009,4.071,21566431000.0,133000000000.0,28.262335,208.04053,2.1466403,87.817116,5.0,220950.0,1823424500.0,14.470424,2.6439934,6.2175045,1.6921654,34.1,1191.2891,18.355915,-0.40194064,-1.379089,-0.80772614,-0.95947254,-0.93616736,-1.014677,21.31771,17.347065,0.0,1845.4873,25.777594,1
Ganges Brahmaputra Meghna,Bangladesh,2012,155070100.0,15816426.0,105458530.0,-0.16461074,3.3881633,34.47189,19.61802,45.91009,4.071,21566431000.0,133000000000.0,28.262335,208.04053,2.1466403,87.817116,5.0,220950.0,1823424500.0,14.470424,2.6439934,6.2175045,1.6921654,34.1,1191.2891,18.355915,-0.40194064,-1.379089,-0.80772614,-0.95947254,-0.93616736,-1.014677,21.31771,17.347065,0.0,1845.4873,25.777594,1
Ganges Brahmaputra Meghna,Bangladesh,2012,155070100.0,15816426.0,105458530.0,-0.16461074,3.3881633,34.47189,19.61802,45.91009,4.071,21566431000.0,133000000000.0,28.262335,208.04053,2.1466403,87.817116,5.0,220950.0,1823424500.0,14.470424,2.6439934,6.2175045,1.6921654,34.1,1191.2891,18.355915,-0.40194064,-1.379089,-0.80772614,-0.95947254,-0.93616736,-1.014677,21.31771,17.347065,0.0,1845.4873,25.777594,1
Ganges Brahmaputra Meghna,Bangladesh,2012,155070100.0,15816426.0,105458530.0,-0.16461074,3.3881633,34.47189,19.61802,45.91009,4.071,21566431000.0,133000000000.0,28.262335,208.04053,2.1466403,87.817116,5.0,220950.0,1823424500.0,14.470424,2.6439934,6.2175045,1.6921654,34.1,1191.2891,18.355915,-0.40194064,-1.379089,-0.80772614,-0.95947254,-0.93616736,-1.014677,21.31771,17.347065,0.0,1845.4873,25.777594,1
Ganges Brahmaputra Meghna,Bangladesh,2013,156532140.0,16389029.0,105249080.0,-0.19879973,3.313627,34.111927,20.788893,45.099182,4.426,23239754000.0,149999980000.0,28.38962,218.93506,2.1466403,87.817116,6.629999,220950.0,2047989800.0,16.865778,3.9502048,7.530407,1.7747822,32.7,1202.521,17.964054,-0.40548742,-1.6278589,-0.7977811,-0.9239369,-0.8715799,-0.99999994,21.212036,17.246283,0.0,1948.9082,25.680723,1
Ganges Brahmaputra Meghna,Bangladesh,2014,157964930.0,16982364.0,104991390.0,-0.24513936,3.243204,35.052006,20.564333,44.383663,4.416,26540896000.0,173000030000.0,28.577875,224.10718,2.1466403,87.817116,11.9,220950.0,2355992600.0,16.646282,3.3355255,6.991638,1.1099625,31.4,1213.528,19.628962,-0.4740445,-0.8955632,-0.7750712,-0.9551605,-0.7823568,-1.0322896,21.566242,17.475245,0.0,1753.637,26.034931,0
Ganges Brahmaputra Meghna,Bangladesh,2015,159383180.0,17597176.0,104702000.0,-0.27601457,3.1727085,35.981895,20.480188,43.537918,4.396,28848517000.0,194999940000.0,28.88669,237.71313,2.1466403,87.817116,12.9,220950.0,2815281200.0,16.561579,2.7059927,6.1942806,1.0109348,30.0,1224.4233,20.40021,-0.5122016,-1.2097738,-0.7520096,-0.9202404,-0.76960534,-0.12818004,21.409687,17.687572,0.0,2271.005,25.534931,1
Ganges Brahmaputra Meghna,Bangladesh,2015,159383180.0,17597176.0,104702000.0,-0.27601457,3.1727085,35.981895,20.480188,43.537918,4.396,28848517000.0,194999940000.0,28.88669,237.71313,2.1466403,87.817116,12.9,220950.0,2815281200.0,16.561579,2.7059927,6.1942806,1.0109348,30.0,1224.4233,20.40021,-0.5122016,-1.2097738,-0.7520096,-0.9202404,-0.76960534,-0.12818004,21.409687,17.687572,0.0,2271.005,25.534931,1
Ganges Brahmaputra Meghna,Bangladesh,2016,160811940.0,18234248.0,104394280.0,-0.2943297,3.1262443,36.87573,20.459526,42.66475,4.35,35711930000.0,265000000000.0,30.239763,255.92358,2.1466403,87.817116,18.1,220950.0,3239753700.0,16.856861,4.4561806,5.513526,1.4789886,28.6,1235.3993,21.671915,-0.58425623,-1.259733,-0.70584756,-0.811328,-0.6695005,0.09980431,21.815754,18.14452,0.0,1921.0137,26.040802,1
Ganges Brahmaputra Meghna,Bangladesh,2016,160811940.0,18234248.0,104394280.0,-0.2943297,3.1262443,36.87573,20.459526,42.66475,4.35,35711930000.0,265000000000.0,30.239763,255.92358,2.1466403,87.817116,18.1,220950.0,3239753700.0,16.856861,4.4561806,5.513526,1.4789886,28.6,1235.3993,21.671915,-0.58425623,-1.259733,-0.70584756,-0.811328,-0.6695005,0.09980431,21.815754,18.14452,0.0,1921.0137,26.040802,1
Ganges Brahmaputra Meghna,Bangladesh,2016,160811940.0,18234248.0,104394280.0,-0.2943297,3.1262443,36.87573,20.459526,42.66475,4.35,35711930000.0,265000000000.0,30.239763,255.92358,2.1466403,87.817116,18.1,220950.0,3239753700.0,16.856861,4.4561806,5.513526,1.4789886,28.6,1235.3993,21.671915,-0.58425623,-1.259733,-0.70584756,-0.811328,-0.6695005,0.09980431,21.815754,18.14452,0.0,1921.0137,26.040802,1
Ganges Brahmaputra Meghna,Bangladesh,2017,162186140.0,18894384.0,104029440.0,-0.35009867,3.0359194,38.98337,20.419321,40.597305,4.372,38059725000.0,294000000000.0,30.946873,260.88025,2.1466403,87.817116,21.5,221000.0,3266033700.0,17.491732,4.5731144,5.702071,1.4142151,27.4,1245.9564,23.88997,-0.61543864,-1.2536272,-0.75201315,-0.82475746,-0.6796603,0.5215264,21.477201,17.711058,0.0,2474.4375,25.712036,1
Ganges Brahmaputra Meghna,Bangladesh,2018,163523100.0,19578420.0,103621320.0,-0.39308167,2.9565024,40.038376,20.409496,39.552128,4.407,40106320000.0,320999980000.0,31.822575,257.8739,2.1466403,87.817116,25.6,227050.0,3649624000.0,17.211174,4.6924324,5.543621,1.3706417,26.3,1256.2273,24.574118,-0.74203306,-0.98556906,-0.7622837,-0.8491868,-0.6492167,0.09197652,21.339237,17.482094,0.0,1633.1135,25.699316,1
Ganges Brahmaputra Meghna,Bangladesh,2018,163523100.0,19578420.0,103621320.0,-0.39308167,2.9565024,40.038376,20.409496,39.552128,4.407,40106320000.0,320999980000.0,31.822575,257.8739,2.1466403,87.817116,25.6,227050.0,3649624000.0,17.211174,4.6924324,5.543621,1.3706417,26.3,1256.2273,24.574118,-0.74203306,-0.98556906,-0.7622837,-0.8491868,-0.6492167,0.09197652,21.339237,17.482094,0.0,1633.1135,25.699316,1
Ganges Brahmaputra Meghna,Bangladesh,2019,164913060.0,20283552.0,103227330.0,-0.38094854,2.934632,41.09808,20.437128,38.464794,4.441,42061124000.0,351000000000.0,32.213734,273.33997,2.1466403,87.817116,30.4,227000.0,4348502000.0,17.44898,3.649829,5.591996,0.9027653,25.4,1266.9053,30.297495,-0.7418626,-0.92862874,-0.7535396,-0.9372222,-0.643475,-1.4109589,21.641584,17.771723,0.0,1966.8806,25.936106,1
Ganges Brahmaputra Meghna,Bangladesh,2019,164913060.0,20283552.0,103227330.0,-0.38094854,2.934632,41.09808,20.437128,38.464794,4.441,42061124000.0,351000000000.0,32.213734,273.33997,2.1466403,87.817116,30.4,227000.0,4348502000.0,17.44898,3.649829,5.591996,0.9027653,25.4,1266.9053,30.297495,-0.7418626,-0.92862874,-0.7535396,-0.9372222,-0.643475,-1.4109589,21.641584,17.771723,0.0,1966.8806,25.936106,1
Ganges Brahmaputra Meghna,Bangladesh,2019,164913060.0,20283552.0,103227330.0,-0.38094854,2.934632,41.09808,20.437128,38.464794,4.441,42061124000.0,351000000000.0,32.213734,273.33997,2.1466403,87.817116,30.4,227000.0,4348502000.0,17.44898,3.649829,5.591996,0.9027653,25.4,1266.9053,30.297495,-0.7418626,-0.92862874,-0.7535396,-0.9372222,-0.643475,-1.4109589,21.641584,17.771723,0.0,1966.8806,25.936106,1
Ganges Brahmaputra Meghna,Bangladesh,2019,164913060.0,20283552.0,103227330.0,-0.38094854,2.934632,41.09808,20.437128,38.464794,4.441,42061124000.0,351000000000.0,32.213734,273.33997,2.1466403,87.817116,30.4,227000.0,4348502000.0,17.44898,3.649829,5.591996,0.9027653,25.4,1266.9053,30.297495,-0.7418626,-0.92862874,-0.7535396,-0.9372222,-0.643475,-1.4109589,21.641584,17.771723,0.0,1966.8806,25.936106,1
Ganges Brahmaputra Meghna,Bangladesh,2020,166298020.0,21005860.0,102810424.0,-0.4046837,2.8791974,41.488575,20.539854,37.97157,5.436,44876360000.0,374000000000.0,31.307941,272.07654,2.1466403,87.817116,36.1,227000.0,4651184000.0,17.688524,5.2907615,5.6910753,1.0216846,24.9,1277.5449,34.462044,-0.769459,-0.9158169,-0.7794913,-0.9062135,-0.5655312,-0.0665362,21.33141,17.549608,0.0,2156.0469,25.679745,0
Ganges Brahmaputra Meghna,Bangladesh,2021,167658850.0,21741090.0,102362440.0,-0.4366958,2.8092601,42.08647,20.607412,37.306118,5.327,48424292000.0,416000020000.0,31.018738,292.48718,2.1466403,87.817116,38.9,275803.7,4849929000.0,16.714016,7.939053,5.5456533,0.7258282,24.5,1287.9991,39.590065,-0.77450234,-1.0368828,-0.65335155,-0.8463533,-0.625694,-0.14872798,21.744326,17.697357,0.0,1909.187,26.08092,1
Ganges Brahmaputra Meghna,Bangladesh,2022,169384900.0,22478116.0,102120460.0,-0.23667121,2.9694493,43.792233,20.545603,35.662163,4.593,51615736000.0,460000000000.0,32.047276,297.11835,2.5589786,87.81397,41.6,293981.8,4473792500.0,16.722914,5.337992,7.6969547,0.76992226,24.400002,1301.2592,44.30703,-0.7533016,-1.046462,-0.7633553,-0.9276589,-0.6016901,-0.86105675,21.545694,17.68855,0.0,1634.0636,25.884247,0
Ganges Brahmaputra Meghna,Bangladesh,2023,171466990.0,23209616.0,102069150.0,-0.050253272,3.1224015,43.849567,20.876362,35.27407,4.454,48131826000.0,437000000000.0,30.9512,450.4074,2.8764477,88.88335,44.5,366067.16,4207972400.0,17.26619,12.428518,9.883503,3.0172462,24.400002,354.4854,33.957214,-0.75388634,-0.9086567,-0.6973341,-0.914153,-0.50265723,-1.5450097,22.127886,18.165068,0.0,1846.1606,26.678766,0
Ganges Brahmaputra Meghna,Bhutan,1983,477440.0,1290438.0,421376.0,2.552825,8.082169,43.588024,19.21057,35.11517,4.5026693,59719680.0,156696580.0,40.702305,1807.301,10.558599,73.840645,0.0,23424.562,4702602000.0,15.604477,15.353009,18.05778,67.67932,126.8,10.218948,-21.83649,-0.53371096,0.49027723,0.009887874,-0.38799992,0.14046448,0.2355116,14.353585,8.880096,96.55912,1060.6556,19.675777,0
Ganges Brahmaputra Meghna,Bhutan,1984,492768.0,1253365.0,432016.0,2.491821,8.035267,39.212307,19.474663,41.17104,3.4728715,61710336.0,160366600.0,39.506355,1743.2487,19.300705,65.10864,0.0,6333.625,4630900700.0,15.624704,10.939449,7.0377064,70.63136,122.0,10.546921,-11.759003,-0.5324029,0.46572727,-0.028657198,-0.30947134,0.1365664,0.030136988,7.1020546,3.1760268,270.726,1473.1891,11.211644,0
Ganges Brahmaputra Meghna,Bhutan,1985,508400.0,1289031.5,442592.0,2.4210691,7.9386806,37.779594,17.588572,43.820244,3.474046,64479230.0,163315710.0,45.928364,1799.1699,19.644487,64.94727,0.0,3000.0,4447661000.0,14.854766,16.762842,1.8820124,76.86273,117.3,10.880981,-9.368382,-0.5241831,0.57065326,0.03666359,-0.3433833,0.16791576,0.569863,6.9842467,3.118493,294.4,1365.8547,11.022603,0
Ganges Brahmaputra Meghna,Bhutan,1986,524304.0,1128880.5,453136.0,2.3525822,7.8827167,41.942142,16.900166,42.177593,3.838741,73211900.0,191234050.0,43.869793,200.52722,19.11609,65.71938,0.0,6964.625,3905540000.0,18.448143,19.515133,9.964476,73.14532,112.8,11.22197,-18.141777,-0.80890197,0.41559225,0.029802501,-0.35763228,0.18035048,-0.2739726,6.723973,2.7075343,288.263,1339.4357,11.008904,0
Ganges Brahmaputra Meghna,Bhutan,1987,540544.0,1131199.5,463584.0,2.2788775,7.8170476,42.027126,16.529108,42.215508,3.755091,80134140.0,242745340.0,38.431423,207.85693,18.826563,65.88588,0.0,5351.875,3837943800.0,18.963531,17.942461,6.331772,74.24489,108.4,11.569397,-20.326687,-0.8138121,0.46604866,-0.06950161,-0.3610294,0.14840609,-0.20821917,7.24726,3.0335617,256.0356,1347.4027,11.600685,0
Ganges Brahmaputra Meghna,Bhutan,1988,557008.0,1101849.5,473840.0,2.1873765,7.7189565,41.955177,16.744385,42.22338,3.7117882,94887940.0,272302080.0,40.067608,215.69055,18.929663,66.19199,0.0,3698.9375,3817228300.0,18.594805,16.166252,10.096714,74.92874,104.0,11.9210205,-14.517757,-0.8049222,0.41119272,-0.01429823,-0.39502412,0.12169075,0.54246575,7.5349317,3.3897257,228.98357,1473.7534,11.934933,0
Ganges Brahmaputra Meghna,Bhutan,1989,573568.0,1123844.0,483856.0,2.0913758,7.6224055,42.00468,16.72889,43.05575,3.5808399,85835780.0,264830980.0,33.804337,178.47424,18.768099,65.6882,0.0,5976.3125,3808563200.0,18.93691,16.252644,8.779838,74.29779,99.7,12.276306,-18.975155,-0.8105946,0.41219145,-0.02203098,-0.39417303,0.11761457,0.36986303,6.540411,2.4746575,337.66028,1345.3069,10.759589,0
